Cases,location,long,lat,Traffic,PctBeds,Distancing,SocialDist,PctVentila,AgeDistrib,Vaccines,Population,Area,PctCases,temp
446,California_Trinity,-123.1147,40.6492,19.283144,0.35,3,1,0,0.720998,0.448,12216,8308,36.50949574,13.149988
53702,California_Tulare,-118.802,36.2203,191.820396,0.88,5,1,0.39,0.392728,0.626,468680,12533,114.5813775,17.899988
5287,California_Tuolumne,-119.9525,38.0264,19.121147,0.81,4,1,0.15,0.699111,0.548,54515,5891,96.98248189,19.216669
89163,California_Ventura,-119.0911,34.4447,637.438739,0.78,5,1,0.17,0.501651,0.422,841387,4811,105.9714495,23.500024
16492,California_Yolo,-121.9018,38.6828,360.285294,0.86,5,1,0.09,0.422297,0.439,219728,2650,75.05643341,26.199976
7389,California_Yuba,-121.3536,39.2626,189.273657,0.87,5,1,0.41,0.42856,0.637,80160,1668,92.17814371,21.016687
65414,Colorado_Adams,-104.3363,39.8743,490.402774,0.82,5,1,0.37,0.356865,0.469,519883,3065,125.8244644,21.950006
1873,Colorado_Alamosa,-105.7885,37.5725,143.877083,0.54,4,1,0.14,0.452613,0.548,16180,1873,115.7601978,20.249994
67797,Colorado_Arapahoe,-104.3354,39.6498,453.795366,0.72,5,1,0.26,0.437763,0.456,657452,2086,103.1208362,21.149988
1239,Colorado_Archuleta,-107.0477,37.1947,45.399368,0.4,4,1,0,0.694575,0.518,14196,3509,87.27810651,16.050012
352,Colorado_Baca,-102.5603,37.3194,56.013947,0.12,3,0,0,0.715286,0.674,3555,6623,99.01547117,24.85
1557,Colorado_Bent,-103.072,37.9547,57.255432,0.4325,3,0,0,0.564891,0.799,5356,3992,290.7020164,25.249994
26036,Colorado_Boulder,-105.3547,40.0931,306.682309,0.65,5,1,0.2,0.461248,0.339,327171,1918,79.57918031,8.050012
5534,Colorado_Broomfield,-105.0566,39.96,187.194392,0.67,5,1,0.44,0.455514,0.322,72236,87,76.61000055,21.85
1924,Colorado_Chaffee,-106.1927,38.7475,113.862679,0.58,4,1,0,0.693051,0.458,20661,2629,93.12230773,9.199976
146,Colorado_Cheyenne,-102.6033,38.8278,41.801649,0.31,3,0,0,0.42856,0.747,1795,4615,81.33704735,21.950006
554,Colorado_Clear Creek,-105.6463,39.6886,454.230321,0.6162,5,1,0.1762,0.597858,0.584,9586,1026,57.79261423,7.749994
785,Colorado_Conejos,-106.1917,37.2016,33.658213,0.49,3,0,0,0.579674,0.618,8143,3344,96.40181751,10.699976
265,Colorado_Costilla,-105.4277,37.2773,39.538737,0.54,3,0,0.0575,0.728016,0.485,3921,3188,67.5847998,13.683313
2224,Colorado_Crowley,-103.7845,38.3261,5.744853,0.4903,3,0,0.0887,0.455514,0.825,5696,2071,390.4494382,23.450006
254,Colorado_Custer,-105.3683,38.1088,11.201149,0.5675,3,0,0.1134,0.841097,0.599,5183,1916,49.00636697,8.950006
3221,Colorado_Delta,-107.8631,38.8625,66.243375,0.32,4,1,0.1,0.697605,0.609,31067,2975,103.6791451,13.749994
79765,Colorado_Denver,-104.8726,39.7602,1028.719189,0.66,5,1,0.22,0.409444,0.381,735538,401,108.4444312,21.35
147,Colorado_Dolores,-108.5212,37.7521,50.634514,0.545,2,0,0.1288,0.710944,0.652,2096,2765,70.13358779,20.899988
33397,Colorado_Douglas,-104.93,39.3313,194.028768,0.58,5,1,0.24,0.392728,0.4,360750,2183,92.57657658,21.149988
7052,Colorado_Eagle,-106.6934,39.6275,259.921837,0.42,4,1,0,0.364319,0.33,54929,4383,128.3839138,11.683313
80981,Colorado_El Paso,-104.5251,38.8324,236.947306,0.74,5,1,0.43,0.431653,0.509,728310,5516,111.1902898,13.950006
2052,Colorado_Elbert,-104.1359,39.2866,14.224636,0.56,4,1,0.2561,0.504195,0.702,27313,4793,75.12905942,20.649988
6803,Colorado_Fremont,-105.44,38.4736,42.66468,0.54,4,1,0,0.635346,0.648,47867,3972,142.1229657,13.550012
6678,Colorado_Garfield,-107.9027,39.5992,168.496325,0.54,4,1,0.06,0.42856,0.494,60366,7654,110.6251864,13.699976
323,Colorado_Gilpin,-105.5253,39.8565,5.868009,0.6545,5,1,0.1983,0.499089,0.501,6235,389,51.80433039,8.975
1632,Colorado_Grand,-106.1178,40.106,88.264176,0.48,3,0,0,0.538099,0.473,15794,4842,103.3303786,9.749994
1516,Colorado_Gunnison,-107.0321,38.6661,49.941187,0.29,4,1,0,0.440781,0.415,17593,8443,86.17063605,14.550012
42,Colorado_Hinsdale,-107.3004,37.8225,14.000729,0.4894,3,0,0.0911,0.736268,0.505,808,2910,51.98019802,10.883325
481,Colorado_Huerfano,-104.9613,37.6847,112.913773,0.56,4,1,0,0.781071,0.55,6883,4126,69.88231876,12.249994
69,Colorado_Jackson,-106.3409,40.6659,18.728034,0.5556,3,0,0.126,0.657835,0.63,1389,4199,49.67602592,12.983331
52841,Colorado_Jefferson,-105.2518,39.5864,396.852437,0.66,5,1,0.31,0.526341,0.352,583283,2005,90.59238826,14.749994
108,Colorado_Kiowa,-102.7392,38.4326,49.358966,0.58,3,0,0,0.613308,0.688,1458,4624,74.07407407,23.483331
716,Colorado_Kit Carson,-102.6022,39.305,75.770297,0.07,4,1,0,0.579674,0.69,7121,5598,100.5476759,21.483331
4652,Colorado_La Plata,-107.8429,37.2863,113.715676,0.8,4,1,0.5,0.528723,0.394,56564,4402,82.24312283,13.683313
902,Colorado_Lake,-106.3556,39.2028,1.722788,0.31,3,1,0,0.419125,0.502,7987,994,112.933517,9.925012
30967,Colorado_Larimer,-105.4626,40.6667,119.14612,0.73,5,1,0.43,0.504195,0.432,360428,6821,85.91729832,13.950006
1425,Colorado_Las Animas,-104.0376,37.3153,68.026213,0.46,4,1,0,0.669405,0.5,14420,12367,98.82108183,22.950006
1082,Colorado_Lincoln,-103.5137,38.9875,49.834852,0.31,4,1,0.1294,0.560557,0.714,5680,6698,190.4929577,21.983331
4152,Colorado_Logan,-103.1108,40.725,55.915319,0.45,4,1,0.02,0.553961,0.709,21974,4778,188.950578,20.183313
19026,Colorado_Mesa,-108.4698,39.0179,99.287726,0.73,5,1,0.29,0.577598,0.596,155603,8654,122.2727068,23.85
100,Colorado_Mineral,-106.9282,37.6695,17.367842,0.5174,3,0,0.0939,0.774991,0.339,773,2274,129.3661061,8.399988
1268,Colorado_Moffat,-108.2071,40.6181,118.434639,0.49,4,1,0,0.483339,0.669,13144,12305,96.46987219,15.249994
2334,Colorado_Montezuma,-108.5959,37.3386,93.403763,0.4,4,1,0.02,0.631762,0.496,26408,5285,88.38230839,22.199976
4240,Colorado_Montrose,-108.2639,38.4021,92.732082,0.65,4,1,0,0.661178,0.614,43322,5808,97.87175107,22.149988
2860,Colorado_Morgan,-103.8093,40.2628,39.10348,0.16,4,1,0,0.519104,0.636,28941,3351,98.82174078,21.950006
2139,Colorado_Otero,-103.7173,37.9014,75.094294,0.36,4,1,0,0.613308,0.614,18201,3291,117.5210153,25.149988
345,Colorado_Ouray,-107.7675,38.1472,82.344643,0.5427,3,0,0.1505,0.733538,0.451,5001,1404,68.98620276,16.550012
972,Colorado_Park,-105.7182,39.1209,18.367846,0.5738,4,1,0.1156,0.601781,0.599,18955,5727,51.27934582,6.216669
417,Colorado_Phillips,-102.3578,40.5941,54.468526,0.52,3,0,0,0.587865,0.587,4367,1782,95.48889398,21.383325
2790,Colorado_Pitkin,-106.931,39.2172,271.170554,0.46,2,0,0,0.56273,0.382,17894,2520,155.9181849,13.450006
1347,Colorado_Prowers,-102.3926,37.9554,152.915515,0.43,4,1,0,0.560557,0.674,12106,4259,111.2671403,24.749994
20610,Colorado_Pueblo,-104.5127,38.1736,170.635603,0.73,5,1,0.28,0.57551,0.553,169823,6213,121.361653,21.899988
732,Colorado_Rio Blanco,-108.2179,39.9791,60.665475,0.61,3,0,0,0.499089,0.688,6342,8346,115.4210028,22.550012
1020,Colorado_Rio Grande,-106.3848,37.5837,115.866693,0.42,4,1,0,0.597858,0.494,11296,2363,90.29745042,10.35
2616,Colorado_Routt,-106.9906,40.486,117.408557,0.25,3,0,0.0358,0.483339,0.36,25560,6134,102.3474178,18.399988
489,Colorado_Saguache,-106.2825,38.0805,14.343198,0.4931,3,0,0.0434,0.644157,0.711,6938,8210,70.48140675,14.249994
85,Colorado_San Juan,-107.6763,37.7625,3.195969,0.5431,3,0,0.123,0.743008,0.172,748,1006,113.6363636,9.399988
998,Colorado_San Miguel,-108.4021,38.0045,25.252758,0.5664,3,1,0.164,0.443774,0.294,8105,3337,123.133868,20.899988
259,Colorado_Sedgwick,-102.3519,40.876,6.892167,0.24,3,0,0,0.715286,0.582,2260,1423,114.6017699,21.916681
4250,Colorado_Summit,-106.1151,39.638,169.216744,0.92,5,1,0,0.422297,0.281,30631,1604,138.7483269,14.649988
2074,Colorado_Teller,-105.1615,38.8813,76.620813,0.31,5,1,0.2006,0.622649,0.54,25529,1448,81.24094167,16.85
483,Colorado_Washington,-103.2026,39.9702,41.321598,0.3788,3,0,0.0969,0.609505,0.756,4875,6536,99.07692308,21.85
36736,Colorado_Weld,-104.393,40.555,148.674631,0.48,5,1,0.28,0.415926,0.522,333983,10405,109.9936224,19.050012
1001,Colorado_Yuma,-102.4259,40.0035,83.007354,0.14,4,1,0,0.583792,0.659,10047,6135,99.63173086,21.749994
105279,Connecticut_Fairfield,-73.3881,41.2681,776.197201,0.73,5,1,0.17,0.516661,0.332,942426,1693,111.7106277,20.35
89852,Connecticut_Hartford,-72.731,41.8028,445.827432,0.79,5,1,0.29,0.547245,0.371,889226,1944,101.0451786,19.249994
15463,Connecticut_Litchfield,-73.2451,41.7938,132.248058,0.68,5,1,0.05,0.617073,0.354,179610,2446,86.09208841,17.950006
13686,Connecticut_Middlesex,-72.5371,41.4595,250.489283,0.77,5,1,0.15,0.599824,0.283,161657,999,84.66073229,21.000024
97670,Connecticut_New Haven,-72.9362,41.408,550.06085,0.85,5,1,0.33,0.549497,0.362,851948,1608,114.6431472,20.000024
24243,Connecticut_New London,-72.1043,41.489,206.535299,0.87,5,1,0.37,0.56273,0.345,264999,1808,91.48336409,20.050012
10234,Connecticut_Tolland,-72.3308,41.8585,108.837864,0.63,5,1,0.03,0.506722,0.424,150600,1080,67.95484728,21.225
11448,Connecticut_Windham,-71.9818,41.8297,109.300712,0.73,5,1,0,0.528723,0.471,116540,1350,98.23236657,19.649988
20114,Delaware_Kent,-75.5688,39.0865,67.989933,0.87,5,1,0.1,0.5427,0.574,183643,1549,109.527725,23.450006
68878,Delaware_New Castle,-75.6405,39.5799,381.472875,0.75,5,1,0.28,0.504195,0.452,561531,1126,122.6610819,22.249994
28362,Delaware_Sussex,-75.3903,38.6614,70.242958,0.71,5,1,0.09,0.718153,0.451,241635,2534,117.3753802,23.716669
32329,Florida_Alachua,-82.3593,29.6787,331.226679,0.85,5,1,0.45,0.464082,0.463,271218,2509,119.1993157,29.899988
5150,Florida_Baker,-82.2847,30.3306,26.042542,0.16,5,1,0,0.480649,0.758,29566,1525,174.1865656,29.374994
27426,Florida_Bay,-85.6212,30.2655,181.509644,0.89,5,1,0.55,0.547245,0.632,171322,2286,160.0845192,29.749994
4353,Florida_Bradford,-82.1661,29.9508,79.423605,0.7862,5,1,0.35,0.57551,0.692,28593,778,152.2400588,29.550012
64323,Florida_Brevard,-80.7309,28.2941,267.35263,0.69,5,1,0.59,0.672646,0.494,608459,3354,105.7146003,29.887506
309182,Florida_Broward,-80.4873,26.1518,817.359874,0.84,5,1,0.52,0.533441,0.448,1958105,3173,157.8985805,31.149988
2459,Florida_Calhoun,-85.1939,30.4067,26.067561,0.56,4,1,0,0.587865,0.74,14078,1488,174.6696974,29.550012
17315,Florida_Charlotte,-81.9295,26.9013,118.011111,0.65,5,1,0.31,0.867835,0.458,194711,1934,88.92666567,30.749994
15448,Florida_Citrus,-82.4761,28.848,59.52464,0.83,5,1,0.49,0.836967,0.535,153010,1710,100.9607215,30.550012
27993,Florida_Clay,-81.8561,29.9832,155.671724,0.99,5,1,0.45,0.509231,0.637,221770,1667,126.2253686,29.916681
46296,Florida_Collier,-81.3469,26.1109,161.178319,0.91,5,1,0.48,0.781071,0.428,392973,5450,117.8096205,31.907159
12225,Florida_Columbia,-82.6216,30.2251,101.544966,1,5,1,0.43,0.579674,0.69,72654,2075,168.2632752,29.399988
5252,Florida_DeSoto,-81.8094,27.1868,116.162395,0.96,5,1,0.59,0.642411,0.66,38520,1655,136.344756,30.907159
2217,Florida_Dixie,-83.1572,29.6063,25.987429,0.6108,4,1,0.34,0.666136,0.751,17057,1865,129.9759629,28.909998
144249,Florida_Duval,-81.6698,30.3323,421.521542,0.91,5,1,0.54,0.469686,0.543,966728,2200,149.2136361,28.35
42840,Florida_Escambia,-87.3728,30.6765,256.804403,0.82,5,1,0.5,0.540407,0.599,322364,1932,132.8932511,27.450006
11096,Florida_Flagler,-81.3151,29.4593,130.176915,0.68,5,1,1,0.763791,0.485,118451,1314,93.67586597,28.399988
1787,Florida_Franklin,-84.8273,29.8379,45.603595,0.31,4,1,0,0.644157,0.633,12201,1469,146.4634046,28.649988
7340,Florida_Gadsden,-84.6192,30.578,35.224323,0.16,5,1,0.3137,0.547245,0.556,45277,1369,162.1132142,29.899988
2326,Florida_Gilchrist,-82.7988,29.7286,30.606465,0.6496,4,1,0.3625,0.618941,0.739,18885,920,123.1665343,29.649988
1153,Florida_Glades,-81.19,26.9564,43.210415,0.8138,4,1,0.325,0.715286,0.745,14198,2556,81.20862093,30.899988
2600,Florida_Gulf,-85.2427,29.9354,55.682424,0.41,4,1,0.86,0.617073,0.622,13534,1477,192.1087631,28.883325
2168,Florida_Hamilton,-82.95,30.4967,17.22457,0.6,5,1,0.1488,0.547245,0.73,14521,1344,149.3010123,29.749994
4460,Florida_Hardee,-81.8096,27.4929,92.133455,0.68,5,1,0.4506,0.521532,0.696,26822,1653,166.2814108,31.149988
5996,Florida_Hendry,-81.1647,26.5539,87.783525,0.78,4,1,0,0.464082,0.652,42813,3082,140.0509191,30.749994
21765,Florida_Hernando,-82.427,28.5536,79.197462,0.96,5,1,0.36,0.737626,0.577,198792,1291,109.4862972,30.050012
11346,Florida_Highlands,-81.3407,27.3425,118.356414,0.82,5,1,0.33,0.825369,0.603,106639,2866,106.3963466,31.378564
193819,Florida_Hillsborough,-82.3201,27.9277,444.710994,0.89,5,1,0.41,0.480649,0.536,1497957,2809,129.3888943,30.374994
2959,Florida_Holmes,-85.8132,30.8675,32.360665,0.76,4,1,0.83,0.615195,0.776,19594,1267,151.015617,28.550012
17552,Florida_Indian River,-80.6056,27.6931,142.760189,1,5,1,0.59,0.789419,0.462,162518,1399,108.0003446,31.050012
8382,Florida_Jackson,-85.215,30.7955,30.517353,0.63,5,1,0.41,0.589885,0.679,46085,2472,181.8813063,29.249994
1952,Florida_Jefferson,-83.8944,30.4367,45.326485,0.605,4,1,0.4017,0.654462,0.521,14543,1587,134.2226501,29.050012
1920,Florida_Lafayette,-83.1817,29.9848,41.543269,0.5907,3,0,0.3354,0.472457,0.729,8482,1419,226.3617071,29.383325
42712,Florida_Lake,-81.7125,28.762,189.652414,1,5,1,0.52,0.720998,0.471,375492,2996,113.7494274,29.425012
95599,Florida_Lee,-81.884,26.5841,189.197379,0.93,5,1,0.46,0.738979,0.507,790767,2302,120.8940181,30.899988
41602,Florida_Leon,-84.2749,30.4596,197.398409,0.9,5,1,0.24,0.440781,0.549,295460,1818,140.8041698,29.416681
5228,Florida_Levy,-82.7401,29.3183,46.290561,0.7564,5,1,0.3335,0.679044,0.658,42214,2997,123.8451698,29.899988
1498,Florida_Liberty,-84.8829,30.2377,22.432323,0.5538,3,0,0.2705,0.526341,0.739,8364,2183,179.1009087,29.649988
2681,Florida_Madison,-83.474,30.444,47.520595,0.47,4,1,0,0.613308,0.676,18707,1854,143.3153365,29.383325
51122,Florida_Manatee,-82.3183,27.472,339.623728,0.91,5,1,0.37,0.723821,0.514,411219,2061,124.3181857,30.416681
44028,Florida_Marion,-82.058,29.2123,99.909535,1,5,1,0.33,0.749628,0.551,373513,4306,117.8754153,29.749994
16371,Florida_Martin,-80.4311,27.0772,183.871242,0.81,5,1,0.36,0.771295,0.478,162088,1757,101.000691,29.550012
603878,Florida_Miami-Dade,-80.5517,25.6112,1079.459466,0.89,5,1,0.42,0.526341,0.345,2707303,5230,223.0551955,30.933344
8735,Florida_Monroe,-81.0781,25.209,286.199009,0.52,5,1,0.16,0.642411,0.383,73900,3564,118.2002706,31.050012
12665,Florida_Nassau,-81.803,30.6104,22.901143,0.91,5,1,0.46,0.635346,0.544,91113,1735,139.0032158,29.399988
26906,Florida_Okaloosa,-86.5927,30.6914,221.841505,0.93,5,1,0.18,0.521532,0.575,212820,2576,126.4260878,28.35
5402,Florida_Okeechobee,-80.8894,27.3863,140.254378,0.68,5,1,0.18,0.603727,0.647,42297,2309,127.7159137,31.050012
190722,Florida_Orange,-81.318,28.5137,511.671875,0.91,5,1,0.62,0.409444,0.465,1404396,2598,135.8035768,30.390009
60128,Florida_Osceola,-81.1488,28.0631,270.943678,0.96,5,1,0.25,0.452613,0.461,385315,3901,156.048947,31.050012
189146,Florida_Palm Beach,-80.4654,26.6468,586.494146,0.88,5,1,0.37,0.675859,0.469,1507600,5767,125.4616609,30.649988
60753,Florida_Pasco,-82.4023,28.3081,167.063969,0.84,5,1,0.45,0.662838,0.544,570412,1992,106.5072264,30.883325
107485,Florida_Pinellas,-82.7224,27.9313,347.782926,0.78,5,1,0.41,0.685335,0.47,976802,850,110.0376535,30.149988
100347,Florida_Polk,-81.6973,27.9503,197.185804,0.84,5,1,0.89,0.618941,0.58,744552,5207,134.7750056,31.249994
9783,Florida_Putnam,-81.7423,29.6078,81.310516,1,5,1,0.15,0.661178,0.704,74815,2142,130.7625476,29.916681
24195,Florida_Santa Rosa,-87.0246,30.6934,106.248895,0.75,5,1,0.39,0.521532,0.629,189139,2974,127.921793,27.969995
42841,Florida_Sarasota,-82.3317,27.1855,256.928821,0.87,5,1,0.38,0.83174,0.417,443465,1568,96.60514359,30.383325
50680,Florida_Seminole,-81.2406,28.7159,355.374418,0.95,5,1,0.25,0.506722,0.508,474171,894,106.8812728,30.899988
32456,Florida_St. Johns,-81.4359,29.901,77.444195,0.82,5,1,0.78,0.603727,0.436,278715,1744,116.4487021,28.916681
37879,Florida_St. Lucie,-80.4711,27.3776,267.923552,0.87,5,1,0.28,0.675859,0.551,337186,1584,112.3385906,30.883325
11718,Florida_Sumter,-82.0794,28.7018,48.672385,0.86,5,1,0.5,1,0.297,139018,1502,84.29124286,30.383325
7195,Florida_Suwannee,-82.991,30.1975,11.996801,0.5889,5,1,0.3271,0.6208,0.725,44851,1793,160.4200575,29.249994
3374,Florida_Taylor,-83.6045,30.0485,59.584072,0.23,4,1,1,0.601781,0.721,21600,2728,156.2037037,29.749994
2602,Florida_Union,-82.375,30.0441,11.574556,0.56,5,1,0,0.499089,0.748,15182,647,171.387169,29.450006
62575,Florida_Volusia,-81.1826,29.0586,255.711526,0.76,5,1,0.74,0.683772,0.525,561497,3279,111.44316,28.399988
4921,Florida_Wakulla,-84.399,30.1655,28.742576,0.5986,5,1,0.4145,0.483339,0.665,34319,1633,143.3899589,29.149988
9405,Florida_Walton,-86.1694,30.642,102.348571,0.67,5,1,0.51,0.607589,0.646,76648,2973,122.7037887,28.149988
3639,Florida_Washington,-85.66,30.6136,40.687611,0.52,5,1,0,0.567039,0.763,25932,1595,140.3285516,29.149988
2311,Georgia_Appling,-82.2891,31.7485,36.675705,0.51,5,1,0.67,0.547245,0.913,18325,1326,126.111869,28.399988
999,Georgia_Atkinson,-82.8755,31.2963,71.780121,0.715,4,1,0.3562,0.44969,0.909,8393,893,119.0277612,29.050012
1600,Georgia_Bacon,-82.4594,31.5546,47.837965,0.87,4,1,0.43,0.514201,0.918,11036,740,144.9800652,28.399988
213,Georgia_Baker,-84.4422,31.3267,4.837954,0.8062,3,0,0.2662,0.672646,0.74,2971,905,71.69303265,29.35
4405,Georgia_Baldwin,-83.247,33.0688,89.96872,1.03,5,1,0.76,0.511724,0.91,45099,695,97.67400608,28.149988
1917,Georgia_Banks,-83.4964,34.3561,19.520572,0.7512,5,1,0.3375,0.551736,0.904,19352,606,99.05952873,25.249994
10482,Georgia_Barrow,-83.7144,33.9915,41.584914,0.86,5,1,0.4634,0.425442,0.851,85588,422,122.4704398,25.950006
12710,Georgia_Bartow,-84.8389,34.2373,148.893331,1.04,5,1,0.28,0.469686,0.886,109426,1218,116.1515545,26.435724
1715,Georgia_Ben Hill,-83.2215,31.761,46.531693,0.48,5,1,0.33,0.540407,0.915,16614,658,103.2261948,28.550012
1340,Georgia_Berrien,-83.2253,31.2759,22.290016,0.15,4,1,0.347,0.56273,0.862,19408,1186,69.04369332,28.649988
16844,Georgia_Bibb,-83.7049,32.809,429.814194,0.75,5,1,0.43,0.506722,0.812,152737,660,110.2810714,28.749994
939,Georgia_Bleckley,-83.3304,32.4383,3.323763,1.01,5,1,0,0.553961,0.94,12955,567,72.48166731,28.149988
1494,Georgia_Brantley,-81.9774,31.1958,20.131765,0.8375,5,1,0.4988,0.521532,0.925,19202,1158,77.80439538,28.899988
1201,Georgia_Brooks,-83.583,30.8392,93.454285,0.39,4,1,0,0.601781,0.752,15357,1289,78.20537865,28.930017
3732,Georgia_Bryan,-81.44,32.0098,105.76255,0.7975,5,1,0.31,0.367991,0.724,40755,1172,91.57158631,29.749994
6790,Georgia_Bulloch,-81.7481,32.3958,81.719362,0.95,5,1,0.48,0.392728,0.788,80839,1783,83.99411175,28.899988
2030,Georgia_Burke,-81.9993,33.0592,51.514452,0.48,5,1,0,0.501651,0.675,22648,2162,89.63263864,28.550012
2740,Georgia_Butts,-83.9544,33.2831,23.321994,0.79,5,1,0,0.514201,0.903,25426,487,107.7637064,26.983331
547,Georgia_Calhoun,-84.6273,31.5317,17.548618,0.798,3,1,0.3136,0.499089,0.871,6231,735,87.78687209,28.883325
4827,Georgia_Camden,-81.666,30.9295,47.998314,0.96,5,1,0.59,0.434721,0.644,55388,1776,87.1488409,29.050012
942,Georgia_Candler,-82.077,32.4021,24.709148,0.78,5,1,0.35,0.558371,0.87,10985,644,85.75329995,29.249994
8377,Georgia_Carroll,-85.0798,33.5814,94.597751,0.8728,5,1,0.49,0.461248,0.824,121633,1305,68.87111228,26.189996
6606,Georgia_Catoosa,-85.1376,34.8987,210.445941,0.21,5,1,0.2688,0.553961,0.877,67996,421,97.15277369,26.189996
1538,Georgia_Charlton,-82.1395,30.7837,27.798933,0.8197,4,1,0.3536,0.506722,0.922,13430,2031,114.5197319,29.249994
27380,Georgia_Chatham,-81.1249,32.0004,362.423145,0.92,5,1,0.37,0.49651,0.615,289463,1277,94.58894574,29.050012
4339,Georgia_Chattahoochee,-84.7881,32.3434,33.16818,0.8463,5,1,0.4888,0,0.001,10551,650,411.2406407,28.416681
2569,Georgia_Chattooga,-85.3454,34.472,63.186996,0.8,5,1,0.3,0.556173,0.908,24843,812,103.4094111,23.899988
26147,Georgia_Cherokee,-84.4743,34.2439,301.965084,0.89,5,1,0.61,0.455514,0.744,265274,1125,98.56601099,25.874994
14608,Georgia_Clarke,-83.3712,33.9544,268.491439,0.8,5,1,0.52,0.371627,0.804,127795,314,114.3080715,26.450006
207,Georgia_Clay,-84.9771,31.6222,5.28588,0.8552,3,1,0.5728,0.666136,0.744,2866,563,72.22609909,28.749994
28980,Georgia_Clayton,-84.3559,33.5419,408.936294,0.85,5,1,0.23,0.308709,0.844,292646,374,99.02749397,26.450006
898,Georgia_Clinch,-82.7043,30.914,57.741072,0.93,4,1,0.02,0.516661,0.758,6582,2135,136.4326952,29.249994
70756,Georgia_Cobb,-84.5761,33.9424,542.855056,0.9,5,1,0.69,0.409444,0.658,762944,892,92.74075161,26.85
5343,Georgia_Coffee,-82.8549,31.5489,57.630778,1.02,5,1,0.84,0.466894,0.788,43218,1560,123.6290435,28.749994
4441,Georgia_Colquitt,-83.7678,31.1881,83.848319,0.65,5,1,0.21,0.504195,0.858,45542,1441,97.51438233,28.899988
12664,Georgia_Columbia,-82.2635,33.5453,122.531496,0.6675,5,1,0.2512,0.44969,0.779,160377,797,78.96394121,27.649988
1475,Georgia_Cook,-83.4295,31.1607,114.731615,0.29,5,1,0.3017,0.523945,0.711,17291,604,85.30449367,28.899988
10258,Georgia_Coweta,-84.7613,33.3533,102.617035,0.86,5,1,0.59,0.464082,0.779,150849,1155,68.00177661,26.907159
657,Georgia_Crawford,-83.9806,32.7139,8.616,0.7638,3,1,0.3388,0.57341,0.865,12231,846,53.71596762,28.050012
1657,Georgia_Crisp,-83.7681,31.9229,88.052384,0.7925,5,1,0.31,0.571298,0.868,22034,728,75.20196061,28.550012
1464,Georgia_Dade,-85.5049,34.8549,119.329767,0.6438,5,1,0.2661,0.581739,0.853,16057,451,91.17518839,25.249994
3243,Georgia_Dawson,-84.1696,34.4424,70.061219,0.8662,5,1,0.3662,0.609505,0.918,27113,555,119.6105189,23.916681
2712,Georgia_Decatur,-84.5762,30.8797,96.709618,1.03,5,1,0.34,0.528723,0.706,26457,1614,102.5059531,29.390009
67317,Georgia_DeKalb,-84.224,33.7694,991.946038,0.85,5,1,0.41,0.412699,0.726,762009,702,88.34147628,25.683313
